"diffs","fileName","projectName","timestamp","action","params"
"[{\"type\":\"INSERT\",\"position\":2695,\"text\":\"    System.out.println(\\\"aslknv;alsknva;lsknv;alkdsnv\\\");\\n        System.out.println(dslknsldkfn);\\n\\n    \"}]","Main.java","_1","1558890690026","EditorPaste","{\"BACKGROUND_G\":\"255\",\"FONT_SIZE\":\"16\",\"FONT_NAME\":\"Menlo\",\"MOUSE_LINE\":\"0\",\"MOUSE_COLUMN\":\"85\",\"BACKGROUND_R\":\"255\",\"BACKGROUND_B\":\"255\"}"
"[{\"type\":\"INSERT\",\"position\":2797,\"text\":\"    System.out.println(\\\"aslknv;alsknva;lsknv;alkdsnv\\\");\\n        System.out.println(dslknsldkfn);\\n\\n    \"}]","Main.java","_1","1558890690094","EditorPaste","{\"BACKGROUND_G\":\"255\",\"FONT_SIZE\":\"16\",\"FONT_NAME\":\"Menlo\",\"MOUSE_LINE\":\"0\",\"MOUSE_COLUMN\":\"88\",\"BACKGROUND_R\":\"255\",\"BACKGROUND_B\":\"255\"}"
"[{\"type\":\"INSERT\",\"position\":2899,\"text\":\"    System.out.println(\\\"aslknv;alsknva;lsknv;alkdsnv\\\");\\n        System.out.println(dslknsldkfn);\\n\\n    \"}]","Main.java","_1","1558890690181","EditorPaste","{\"BACKGROUND_G\":\"255\",\"FONT_SIZE\":\"16\",\"FONT_NAME\":\"Menlo\",\"MOUSE_LINE\":\"0\",\"MOUSE_COLUMN\":\"91\",\"BACKGROUND_R\":\"255\",\"BACKGROUND_B\":\"255\"}"
"[{\"type\":\"INSERT\",\"position\":3001,\"text\":\"    System.out.println(\\\"aslknv;alsknva;lsknv;alkdsnv\\\");\\n        System.out.println(dslknsldkfn);\\n\\n    \"}]","Main.java","_1","1558890690262","EditorPaste","{\"BACKGROUND_G\":\"255\",\"FONT_SIZE\":\"16\",\"FONT_NAME\":\"Menlo\",\"MOUSE_LINE\":\"0\",\"MOUSE_COLUMN\":\"94\",\"BACKGROUND_R\":\"255\",\"BACKGROUND_B\":\"255\"}"
"[{\"type\":\"INSERT\",\"position\":3103,\"text\":\"    System.out.println(\\\"aslknv;alsknva;lsknv;alkdsnv\\\");\\n        System.out.println(dslknsldkfn);\\n\\n    \"}]","Main.java","_1","1558890690332","EditorPaste","{\"BACKGROUND_G\":\"255\",\"FONT_SIZE\":\"16\",\"FONT_NAME\":\"Menlo\",\"MOUSE_LINE\":\"0\",\"MOUSE_COLUMN\":\"97\",\"BACKGROUND_R\":\"255\",\"BACKGROUND_B\":\"255\"}"
"[{\"type\":\"INSERT\",\"position\":3205,\"text\":\"    System.out.println(\\\"aslknv;alsknva;lsknv;alkdsnv\\\");\\n        System.out.println(dslknsldkfn);\\n\\n    \"}]","Main.java","_1","1558890690422","EditorPaste","{\"BACKGROUND_G\":\"255\",\"FONT_SIZE\":\"16\",\"FONT_NAME\":\"Menlo\",\"MOUSE_LINE\":\"0\",\"MOUSE_COLUMN\":\"100\",\"BACKGROUND_R\":\"255\",\"BACKGROUND_B\":\"255\"}"
"[{\"type\":\"INSERT\",\"position\":3307,\"text\":\"    System.out.println(\\\"aslknv;alsknva;lsknv;alkdsnv\\\");\\n        System.out.println(dslknsldkfn);\\n\\n    \"}]","Main.java","_1","1558890690508","EditorPaste","{\"BACKGROUND_G\":\"255\",\"FONT_SIZE\":\"16\",\"FONT_NAME\":\"Menlo\",\"MOUSE_LINE\":\"0\",\"MOUSE_COLUMN\":\"103\",\"BACKGROUND_R\":\"255\",\"BACKGROUND_B\":\"255\"}"
"[{\"type\":\"INSERT\",\"position\":3409,\"text\":\"    System.out.println(\\\"aslknv;alsknva;lsknv;alkdsnv\\\");\\n        System.out.println(dslknsldkfn);\\n\\n    \"}]","Main.java","_1","1558890690592","EditorPaste","{\"BACKGROUND_G\":\"255\",\"FONT_SIZE\":\"16\",\"FONT_NAME\":\"Menlo\",\"MOUSE_LINE\":\"0\",\"MOUSE_COLUMN\":\"106\",\"BACKGROUND_R\":\"255\",\"BACKGROUND_B\":\"255\"}"
"[{\"type\":\"INSERT\",\"position\":3511,\"text\":\"    System.out.println(\\\"aslknv;alsknva;lsknv;alkdsnv\\\");\\n        System.out.println(dslknsldkfn);\\n\\n    \"}]","Main.java","_1","1558890690673","EditorPaste","{\"BACKGROUND_G\":\"255\",\"FONT_SIZE\":\"16\",\"FONT_NAME\":\"Menlo\",\"MOUSE_LINE\":\"0\",\"MOUSE_COLUMN\":\"109\",\"BACKGROUND_R\":\"255\",\"BACKGROUND_B\":\"255\"}"
"[{\"type\":\"INSERT\",\"position\":3613,\"text\":\"    System.out.println(\\\"aslknv;alsknva;lsknv;alkdsnv\\\");\\n        System.out.println(dslknsldkfn);\\n\\n    \"}]","Main.java","_1","1558890690756","EditorPaste","{\"BACKGROUND_G\":\"255\",\"FONT_SIZE\":\"16\",\"FONT_NAME\":\"Menlo\",\"MOUSE_LINE\":\"0\",\"MOUSE_COLUMN\":\"112\",\"BACKGROUND_R\":\"255\",\"BACKGROUND_B\":\"255\"}"
"[{\"type\":\"INSERT\",\"position\":3715,\"text\":\"    System.out.println(\\\"aslknv;alsknva;lsknv;alkdsnv\\\");\\n        System.out.println(dslknsldkfn);\\n\\n    \"}]","Main.java","_1","1558890690918","EditorPaste","{\"BACKGROUND_G\":\"255\",\"FONT_SIZE\":\"16\",\"FONT_NAME\":\"Menlo\",\"MOUSE_LINE\":\"0\",\"MOUSE_COLUMN\":\"115\",\"BACKGROUND_R\":\"255\",\"BACKGROUND_B\":\"255\"}"
"[{\"type\":\"INSERT\",\"position\":3817,\"text\":\"    System.out.println(\\\"aslknv;alsknva;lsknv;alkdsnv\\\");\\n        System.out.println(dslknsldkfn);\\n\\n    \"}]","Main.java","_1","1558890690977","EditorPaste","{\"BACKGROUND_G\":\"255\",\"FONT_SIZE\":\"16\",\"FONT_NAME\":\"Menlo\",\"MOUSE_LINE\":\"0\",\"MOUSE_COLUMN\":\"118\",\"BACKGROUND_R\":\"255\",\"BACKGROUND_B\":\"255\"}"
"[{\"type\":\"INSERT\",\"position\":3919,\"text\":\"    System.out.println(\\\"aslknv;alsknva;lsknv;alkdsnv\\\");\\n        System.out.println(dslknsldkfn);\\n\\n    \"}]","Main.java","_1","1558890691053","EditorPaste","{\"BACKGROUND_G\":\"255\",\"FONT_SIZE\":\"16\",\"FONT_NAME\":\"Menlo\",\"MOUSE_LINE\":\"0\",\"MOUSE_COLUMN\":\"121\",\"BACKGROUND_R\":\"255\",\"BACKGROUND_B\":\"255\"}"
"[{\"type\":\"INSERT\",\"position\":4021,\"text\":\"    System.out.println(\\\"aslknv;alsknva;lsknv;alkdsnv\\\");\\n        System.out.println(dslknsldkfn);\\n\\n    \"}]","Main.java","_1","1558890691144","EditorPaste","{\"BACKGROUND_G\":\"255\",\"FONT_SIZE\":\"16\",\"FONT_NAME\":\"Menlo\",\"MOUSE_LINE\":\"0\",\"MOUSE_COLUMN\":\"124\",\"BACKGROUND_R\":\"255\",\"BACKGROUND_B\":\"255\"}"
"[{\"type\":\"INSERT\",\"position\":4123,\"text\":\"    System.out.println(\\\"aslknv;alsknva;lsknv;alkdsnv\\\");\\n        System.out.println(dslknsldkfn);\\n\\n    \"}]","Main.java","_1","1558890691246","EditorPaste","{\"BACKGROUND_G\":\"255\",\"FONT_SIZE\":\"16\",\"FONT_NAME\":\"Menlo\",\"MOUSE_LINE\":\"0\",\"MOUSE_COLUMN\":\"127\",\"BACKGROUND_R\":\"255\",\"BACKGROUND_B\":\"255\"}"
"[{\"type\":\"INSERT\",\"position\":4225,\"text\":\"    System.out.println(\\\"aslknv;alsknva;lsknv;alkdsnv\\\");\\n        System.out.println(dslknsldkfn);\\n\\n    \"}]","Main.java","_1","1558890691448","EditorPaste","{\"BACKGROUND_G\":\"255\",\"FONT_SIZE\":\"16\",\"FONT_NAME\":\"Menlo\",\"MOUSE_LINE\":\"0\",\"MOUSE_COLUMN\":\"130\",\"BACKGROUND_R\":\"255\",\"BACKGROUND_B\":\"255\"}"
"[{\"type\":\"INSERT\",\"position\":4327,\"text\":\"    System.out.println(\\\"aslknv;alsknva;lsknv;alkdsnv\\\");\\n        System.out.println(dslknsldkfn);\\n\\n    \"}]","Main.java","_1","1558890691479","EditorPaste","{\"BACKGROUND_G\":\"255\",\"FONT_SIZE\":\"16\",\"FONT_NAME\":\"Menlo\",\"MOUSE_LINE\":\"0\",\"MOUSE_COLUMN\":\"133\",\"BACKGROUND_R\":\"255\",\"BACKGROUND_B\":\"255\"}"
"[{\"type\":\"INSERT\",\"position\":4429,\"text\":\"    System.out.println(\\\"aslknv;alsknva;lsknv;alkdsnv\\\");\\n        System.out.println(dslknsldkfn);\\n\\n    \"}]","Main.java","_1","1558890691543","EditorPaste","{\"BACKGROUND_G\":\"255\",\"FONT_SIZE\":\"16\",\"FONT_NAME\":\"Menlo\",\"MOUSE_LINE\":\"0\",\"MOUSE_COLUMN\":\"136\",\"BACKGROUND_R\":\"255\",\"BACKGROUND_B\":\"255\"}"
"[{\"type\":\"INSERT\",\"position\":4531,\"text\":\"    System.out.println(\\\"aslknv;alsknva;lsknv;alkdsnv\\\");\\n        System.out.println(dslknsldkfn);\\n\\n    \"}]","Main.java","_1","1558890691603","EditorPaste","{\"BACKGROUND_G\":\"255\",\"FONT_SIZE\":\"16\",\"FONT_NAME\":\"Menlo\",\"MOUSE_LINE\":\"0\",\"MOUSE_COLUMN\":\"139\",\"BACKGROUND_R\":\"255\",\"BACKGROUND_B\":\"255\"}"
"[{\"type\":\"INSERT\",\"position\":4633,\"text\":\"    System.out.println(\\\"aslknv;alsknva;lsknv;alkdsnv\\\");\\n        System.out.println(dslknsldkfn);\\n\\n    \"}]","Main.java","_1","1558890691655","EditorPaste","{\"BACKGROUND_G\":\"255\",\"FONT_SIZE\":\"16\",\"FONT_NAME\":\"Menlo\",\"MOUSE_LINE\":\"0\",\"MOUSE_COLUMN\":\"142\",\"BACKGROUND_R\":\"255\",\"BACKGROUND_B\":\"255\"}"
"[{\"type\":\"INSERT\",\"position\":4735,\"text\":\"    System.out.println(\\\"aslknv;alsknva;lsknv;alkdsnv\\\");\\n        System.out.println(dslknsldkfn);\\n\\n    \"}]","Main.java","_1","1558890691720","EditorPaste","{\"BACKGROUND_G\":\"255\",\"FONT_SIZE\":\"16\",\"FONT_NAME\":\"Menlo\",\"MOUSE_LINE\":\"0\",\"MOUSE_COLUMN\":\"145\",\"BACKGROUND_R\":\"255\",\"BACKGROUND_B\":\"255\"}"
"[{\"type\":\"INSERT\",\"position\":4837,\"text\":\"    System.out.println(\\\"aslknv;alsknva;lsknv;alkdsnv\\\");\\n        System.out.println(dslknsldkfn);\\n\\n    \"}]","Main.java","_1","1558890691820","EditorPaste","{\"BACKGROUND_G\":\"255\",\"FONT_SIZE\":\"16\",\"FONT_NAME\":\"Menlo\",\"MOUSE_LINE\":\"0\",\"MOUSE_COLUMN\":\"148\",\"BACKGROUND_R\":\"255\",\"BACKGROUND_B\":\"255\"}"
