2019-05-26T20:11:29.403+03:00,alyokhina-o,Action,EditorPaste,_1,Editor,/Users/alyokhina-o/IdeaProjects/_1/src/main/java/Main.java,Main::main,61,0,Default task
2019-05-26T20:11:29.468+03:00,alyokhina-o,Action,EditorPaste,_1,Editor,/Users/alyokhina-o/IdeaProjects/_1/src/main/java/Main.java,Main::main,64,0,Default task
2019-05-26T20:11:29.533+03:00,alyokhina-o,Action,EditorPaste,_1,Editor,/Users/alyokhina-o/IdeaProjects/_1/src/main/java/Main.java,Main::main,67,0,Default task
2019-05-26T20:11:29.726+03:00,alyokhina-o,Action,EditorPaste,_1,Editor,/Users/alyokhina-o/IdeaProjects/_1/src/main/java/Main.java,Main::main,70,0,Default task
2019-05-26T20:11:29.856+03:00,alyokhina-o,Action,EditorPaste,_1,Editor,/Users/alyokhina-o/IdeaProjects/_1/src/main/java/Main.java,Main::main,73,0,Default task
2019-05-26T20:11:29.907+03:00,alyokhina-o,Action,EditorPaste,_1,Editor,/Users/alyokhina-o/IdeaProjects/_1/src/main/java/Main.java,Main::main,76,0,Default task
2019-05-26T20:11:29.937+03:00,alyokhina-o,Action,EditorPaste,_1,Editor,/Users/alyokhina-o/IdeaProjects/_1/src/main/java/Main.java,Main::main,79,0,Default task
2019-05-26T20:11:29.989+03:00,alyokhina-o,Action,EditorPaste,_1,Editor,/Users/alyokhina-o/IdeaProjects/_1/src/main/java/Main.java,Main::main,82,0,Default task
2019-05-26T20:11:30.063+03:00,alyokhina-o,Action,EditorPaste,_1,Editor,/Users/alyokhina-o/IdeaProjects/_1/src/main/java/Main.java,Main::main,85,0,Default task
2019-05-26T20:11:30.115+03:00,alyokhina-o,IdeState,Active,_1,Editor,/Users/alyokhina-o/IdeaProjects/_1/src/main/java/Main.java,Main::main,88,0,Default task
2019-05-26T20:11:30.151+03:00,alyokhina-o,Action,EditorPaste,_1,Editor,/Users/alyokhina-o/IdeaProjects/_1/src/main/java/Main.java,Main::main,88,0,Default task
2019-05-26T20:11:30.231+03:00,alyokhina-o,Action,EditorPaste,_1,Editor,/Users/alyokhina-o/IdeaProjects/_1/src/main/java/Main.java,Main::main,91,0,Default task
2019-05-26T20:11:30.303+03:00,alyokhina-o,Action,EditorPaste,_1,Editor,/Users/alyokhina-o/IdeaProjects/_1/src/main/java/Main.java,Main::main,94,0,Default task
2019-05-26T20:11:30.389+03:00,alyokhina-o,Action,EditorPaste,_1,Editor,/Users/alyokhina-o/IdeaProjects/_1/src/main/java/Main.java,Main::main,97,0,Default task
2019-05-26T20:11:30.483+03:00,alyokhina-o,Action,EditorPaste,_1,Editor,/Users/alyokhina-o/IdeaProjects/_1/src/main/java/Main.java,Main::main,100,0,Default task
2019-05-26T20:11:30.564+03:00,alyokhina-o,Action,EditorPaste,_1,Editor,/Users/alyokhina-o/IdeaProjects/_1/src/main/java/Main.java,Main::main,103,0,Default task
2019-05-26T20:11:30.648+03:00,alyokhina-o,Action,EditorPaste,_1,Editor,/Users/alyokhina-o/IdeaProjects/_1/src/main/java/Main.java,Main::main,106,0,Default task
2019-05-26T20:11:30.733+03:00,alyokhina-o,Action,EditorPaste,_1,Editor,/Users/alyokhina-o/IdeaProjects/_1/src/main/java/Main.java,Main::main,109,0,Default task
2019-05-26T20:11:30.883+03:00,alyokhina-o,Action,EditorPaste,_1,Editor,/Users/alyokhina-o/IdeaProjects/_1/src/main/java/Main.java,Main::main,112,0,Default task
2019-05-26T20:11:30.948+03:00,alyokhina-o,Action,EditorPaste,_1,Editor,/Users/alyokhina-o/IdeaProjects/_1/src/main/java/Main.java,Main::main,115,0,Default task
2019-05-26T20:11:31.016+03:00,alyokhina-o,Action,EditorPaste,_1,Editor,/Users/alyokhina-o/IdeaProjects/_1/src/main/java/Main.java,Main::main,118,0,Default task
2019-05-26T20:11:31.110+03:00,alyokhina-o,Action,EditorPaste,_1,Editor,/Users/alyokhina-o/IdeaProjects/_1/src/main/java/Main.java,Main::main,121,0,Default task
2019-05-26T20:11:31.164+03:00,alyokhina-o,IdeState,Active,_1,Editor,/Users/alyokhina-o/IdeaProjects/_1/src/main/java/Main.java,Main::main,124,0,Default task
2019-05-26T20:11:31.212+03:00,alyokhina-o,Action,EditorPaste,_1,Editor,/Users/alyokhina-o/IdeaProjects/_1/src/main/java/Main.java,Main::main,124,0,Default task
2019-05-26T20:11:31.407+03:00,alyokhina-o,Action,EditorPaste,_1,Editor,/Users/alyokhina-o/IdeaProjects/_1/src/main/java/Main.java,Main::main,127,0,Default task
2019-05-26T20:11:31.452+03:00,alyokhina-o,Action,EditorPaste,_1,Editor,/Users/alyokhina-o/IdeaProjects/_1/src/main/java/Main.java,Main::main,130,0,Default task
2019-05-26T20:11:31.512+03:00,alyokhina-o,Action,EditorPaste,_1,Editor,/Users/alyokhina-o/IdeaProjects/_1/src/main/java/Main.java,Main::main,133,0,Default task
2019-05-26T20:11:31.569+03:00,alyokhina-o,Action,EditorPaste,_1,Editor,/Users/alyokhina-o/IdeaProjects/_1/src/main/java/Main.java,Main::main,136,0,Default task
2019-05-26T20:11:31.622+03:00,alyokhina-o,Action,EditorPaste,_1,Editor,/Users/alyokhina-o/IdeaProjects/_1/src/main/java/Main.java,Main::main,139,0,Default task
2019-05-26T20:11:31.677+03:00,alyokhina-o,Action,EditorPaste,_1,Editor,/Users/alyokhina-o/IdeaProjects/_1/src/main/java/Main.java,Main::main,142,0,Default task
2019-05-26T20:11:31.791+03:00,alyokhina-o,Action,EditorPaste,_1,Editor,/Users/alyokhina-o/IdeaProjects/_1/src/main/java/Main.java,Main::main,145,0,Default task
2019-05-26T20:11:32.171+03:00,alyokhina-o,IdeState,Active,_1,Editor,/Users/alyokhina-o/IdeaProjects/_1/src/main/java/Main.java,Main::main,148,0,Default task
2019-05-26T20:11:33.175+03:00,alyokhina-o,IdeState,Active,_1,Editor,/Users/alyokhina-o/IdeaProjects/_1/src/main/java/Main.java,Main::main,148,0,Default task
2019-05-26T20:11:34.177+03:00,alyokhina-o,IdeState,Active,_1,Editor,/Users/alyokhina-o/IdeaProjects/_1/src/main/java/Main.java,Main::main,148,0,Default task
2019-05-26T20:11:35.181+03:00,alyokhina-o,IdeState,Active,_1,Editor,/Users/alyokhina-o/IdeaProjects/_1/src/main/java/Main.java,Main::main,47,25,Default task
2019-05-26T20:11:36.183+03:00,alyokhina-o,IdeState,Active,_1,Editor,/Users/alyokhina-o/IdeaProjects/_1/src/main/java/Main.java,Main::main,77,25,Default task
2019-05-26T20:11:37.197+03:00,alyokhina-o,IdeState,Active,_1,Editor,/Users/alyokhina-o/IdeaProjects/_1/src/main/java/Main.java,Main::main,107,25,Default task
2019-05-26T20:11:38.201+03:00,alyokhina-o,IdeState,Active,_1,Editor,/Users/alyokhina-o/IdeaProjects/_1/src/main/java/Main.java,Main::main,134,25,Default task
2019-05-26T20:11:39.206+03:00,alyokhina-o,IdeState,Active,_1,Editor,/Users/alyokhina-o/IdeaProjects/_1/src/main/java/Main.java,,150,1,Default task
2019-05-26T20:11:40.207+03:00,alyokhina-o,IdeState,Active,_1,Editor,/Users/alyokhina-o/IdeaProjects/_1/src/main/java/Main.java,Main::main,147,40,Default task
2019-05-26T20:11:40.514+03:00,alyokhina-o,Action,EditorBackSpace,_1,Editor,/Users/alyokhina-o/IdeaProjects/_1/src/main/java/Main.java,Main::main,147,40,Default task
2019-05-26T20:11:41.208+03:00,alyokhina-o,IdeState,Active,_1,Editor,/Users/alyokhina-o/IdeaProjects/_1/src/main/java/Main.java,Main::main,18,18,Default task
2019-05-26T20:11:41.918+03:00,alyokhina-o,Action,EditorBackSpace,_1,Editor,/Users/alyokhina-o/IdeaProjects/_1/src/main/java/Main.java,Main::main,18,18,Default task
2019-05-26T20:11:42.211+03:00,alyokhina-o,IdeState,Active,_1,Editor,/Users/alyokhina-o/IdeaProjects/_1/src/main/java/Main.java,Main::main,18,17,Default task
2019-05-26T20:11:42.342+03:00,alyokhina-o,Action,EditorBackSpace,_1,Editor,/Users/alyokhina-o/IdeaProjects/_1/src/main/java/Main.java,Main::main,18,17,Default task
2019-05-26T20:11:42.846+03:00,alyokhina-o,Action,EditorBackSpace,_1,Editor,/Users/alyokhina-o/IdeaProjects/_1/src/main/java/Main.java,Main::main,18,16,Default task
2019-05-26T20:11:42.923+03:00,alyokhina-o,Action,EditorBackSpace,_1,Editor,/Users/alyokhina-o/IdeaProjects/_1/src/main/java/Main.java,Main::main,18,15,Default task
2019-05-26T20:11:43.009+03:00,alyokhina-o,Action,EditorBackSpace,_1,Editor,/Users/alyokhina-o/IdeaProjects/_1/src/main/java/Main.java,Main::main,18,14,Default task
2019-05-26T20:11:43.095+03:00,alyokhina-o,Action,EditorBackSpace,_1,Editor,/Users/alyokhina-o/IdeaProjects/_1/src/main/java/Main.java,Main::main,18,13,Default task
2019-05-26T20:11:43.181+03:00,alyokhina-o,Action,EditorBackSpace,_1,Editor,/Users/alyokhina-o/IdeaProjects/_1/src/main/java/Main.java,Main::main,18,12,Default task
2019-05-26T20:11:43.212+03:00,alyokhina-o,IdeState,Active,_1,Editor,/Users/alyokhina-o/IdeaProjects/_1/src/main/java/Main.java,Main::main,18,11,Default task
2019-05-26T20:11:43.269+03:00,alyokhina-o,Action,EditorBackSpace,_1,Editor,/Users/alyokhina-o/IdeaProjects/_1/src/main/java/Main.java,Main::main,18,11,Default task
2019-05-26T20:11:43.351+03:00,alyokhina-o,Action,EditorBackSpace,_1,Editor,/Users/alyokhina-o/IdeaProjects/_1/src/main/java/Main.java,Main::main,18,10,Default task
2019-05-26T20:11:43.436+03:00,alyokhina-o,Action,EditorBackSpace,_1,Editor,/Users/alyokhina-o/IdeaProjects/_1/src/main/java/Main.java,Main::main,18,9,Default task
2019-05-26T20:11:43.520+03:00,alyokhina-o,Action,EditorBackSpace,_1,Editor,/Users/alyokhina-o/IdeaProjects/_1/src/main/java/Main.java,Main::main,18,8,Default task
2019-05-26T20:11:44.214+03:00,alyokhina-o,IdeState,Active,_1,Editor,/Users/alyokhina-o/IdeaProjects/_1/src/main/java/Main.java,Main::main,17,59,Default task
2019-05-26T20:11:45.215+03:00,alyokhina-o,IdeState,Active,_1,Editor,/Users/alyokhina-o/IdeaProjects/_1/src/main/java/Main.java,Main::main,17,59,Default task
2019-05-26T20:11:46.216+03:00,alyokhina-o,IdeState,Active,_1,Editor,/Users/alyokhina-o/IdeaProjects/_1/src/main/java/Main.java,Main::main,15,0,Default task
2019-05-26T20:11:46.616+03:00,alyokhina-o,Action,EditorBackSpace,_1,Editor,/Users/alyokhina-o/IdeaProjects/_1/src/main/java/Main.java,Main::main,15,0,Default task
2019-05-26T20:11:46.743+03:00,alyokhina-o,Action,EditorBackSpace,_1,Editor,/Users/alyokhina-o/IdeaProjects/_1/src/main/java/Main.java,Main::main,15,0,Default task
2019-05-26T20:11:47.227+03:00,alyokhina-o,IdeState,Active,_1,Editor,/Users/alyokhina-o/IdeaProjects/_1/src/main/java/Main.java,Main::main,14,59,Default task
